clean_lyric,artist,cluster,x0,x1
i realize because of the weakness in my soul how many times do i have to tell you so  know that youre weak know that youre strong know that youre weak know that youre strong listen to the music lets go   ego ego wa shibaitare  jyakkamshiinjya   to shibaitare  ego ego wa shibaitare  jakaruta made tobashitare  yowai ningen yakara wakarunjyaa  nankai iutara wakarunjyaa  yasashiikara kanashimunjyaa  jyaku to kyou wa kamihitoe nande tanin no sei ni surugajyaa  kuyashisa de ookiunarugajyaa  hojaki soko de taete waraugajyaa  omoteura ittai no ai raku  tatoeba asu ga anata no saigo no jikan nara kyou no anata wa dareyorimo yasashii kao de aa shiro to kuro no eiga de mita egao no youni why  naze itsumo waraenainodarou   itsuka itsuka tsui ni kaeru fuan mo wasurete daijoubu bokura wa shiawase ni naru tame ni ubugoe ageta  itsuka itsuka wa mina kaeru binbou mo yokufuku mo mina kaeru shitsuren mo shitsugyou mo kimi no bakudai na keiken ni  nigawarai ga toki ni tsuyosa ttai tsurai toki warau yasashisa ttai futoka kanjou kaima miruttai yarerudake wa yattaccharou  youyatta  omae wa tsuyoiwai mou gamansendemo yurusareruwai warainagara naitara eewai tama ni wa kao dasunnyade   tatoeba asu ga anata no saigo no jikan nara kyou no anata wa dareyorimo yasashii kao de aa shiro to kuro no eiga de mita egao no youni why  naze itsumo waraenainodarou   itsuka itsuka tsui ni kaeru fuan mo wasurete daijoubu bokura wa shiawase ni naru tame ni ubugoe ageta  itsuka itsuka wa mina kaeru binbou mo yokufuku mo mina kaeru shitsuren mo shitsugyou mo kimi no bakudai na keiken ni  know that youre weak know that youre strong know that youre weak know that youre strong  itsuka itsuka wa mata aeru ano hito ni datte mata aeru wakaremo deai mo kimi ga ookiku naru tame ni itsuka itsuka wa amta aeru otona ni nattemo daijoubu anata wa itsumademo warau toki wa kodomo no mama mata aeru kodomo no mama ], 10-FEET,Cluster_1,0.0419887776628071,0.12963850083887568
the one step made from strains power and a next step you got overcome the trauma at the next stage you can changing past me saa hanate more more no spirit the ego and load on ones mind will make your mind dirty hey ready  brake it  brake it  come and shout in the free shout in the free   the anchovy was recorded on the cheese and it deluges it about big coke and the steak of the same size as the face try for bigger than balls beef the anchovy was recorded on the cheese and it deluges it about big coke and the steak of the same size as the face try for bigger than balls pizza fight  pizza fight  pizza flying yeah  pizza fight   steak  and we got a nachos care  and we got fattest shit  and we got a beer belly cant go back  tightness and a funky groove tightness and funky joke cross decades over time after so many wars are done the ocean wraps and melts it all tightness and a funky joke cross decades over time after so many wars are done  yeah  no  burning on and on  yeah  no  burning on and on  i just cant take myself i hate i fight through late my flame shining bright i just cant take myself i hate i fight through burning bright ], 10-FEET,Cluster_1,-0.12638422461723606,0.008116245666977169
sakura mau sakura ga saku kako wa genzai no tame ni sakura mau sakura ga saku konnichi wa ashita no tame ni  kinou to aru hito to wakarete kyou anata ni deatta kinou to aru hito ga tabi ni dete kyou kono ko umareta  aru toki naki kuzurete mata aru toki warai kowarete shinu made kono ruupu jibun de omotte iru hodo kitto anata wa yowaku hanai kara yamanai ame nadonai  sakura mau sakur aga saku kako wa genzai no tame ni sakura mau sakura ga saku konnichi wa ashita no tame ni  takai shiteshi maeba clothing money toy subete shoumetsu atama no naka no mono igai wa subete zetsumetsu akuyuu no koe stay here tame konda money not mean hanryo no inori stay here satsutaba wa kaze ni soyosoyo nothing  hari sake sou na omoide sora gyou ide semete ima wa azayaka ni koko ni sake yuruyaka ni tsuyoku hokore  sakura mau sakura ga saku kako wa genzai no tame ni sakura mau sakura ga saku konnichi wa ashita no tame ni sakura mau sakura ga saku hito haitsuka shi ni soshite mata umareru ], 10-FEET,Cluster_1,0.09209490667776705,0.16685018884463018
yoru no umi wo tobi tsuduke te dare nanokamo wasure te yoru no sora wo tobi tsuduke te dare nanokamo wasure te  heart dried up tears flow your wishes lost just pain imprinted there on your exhausted face scars that never fade ill carry them with me ill figure out a way to make it work  nin ga umi noyouni ooki kunaretara nin ga nami noyouni yasashi kunaretara  kono kanashi i kioku de tera seru shiawase niitsukaha ae rukana gomakashite nise tte waratte ii wake to puraido nimamirete ikura nai temo toki ha nagare te iji hatte ha oi te ika rete goes on  rocked by the moving train to my face in the glass crying\s not gonna change a thing i say  < wayaku > kokoro katsu ite namida ga wai te kao ha tsukare te yume ha kie te itami dakega nokotta kittomou kie nai kizu seotte iku koto wo kime tayo nantoka umaku yatteikuyo  densha de yura rete mado no nakani utsuru jibun ni ( nai tatte nani hitotsu kawa ranaiyo ) tte ], 10-FEET,Cluster_1,0.012552182060150718,0.11264071553953349
mou nanimo wakara hen  toka itsutte nai te satta tte daremo anta tasuke tekurehende  dakara tsuyoku narana  tasuke runha muri yanenkedoo mae no koto suki yanen konnichiha doushitan  naninani doushitanya  enryo shiyandeiizo  kaerimichi no fuukei tooza karu honshin to kanae ba ushinau koukanjouken no yume shoku aseta kansei demo naki nagarademo atokusare nai life make it up make it up  yoyuu shaku de mune ni chakuchaku to ne wo haru vibes vibes vibes hibi shoujin no kokoro seishin ni kizami kanjin natokode fun jin  yoyuu shaku de mune ni chakuchaku to ne wo haru vibes vibes vibes aojiroi asa gakurumade  ano shiroi kioku no naka de   tame komu seikaku mo kizutsu kiyasui seikaku mo aite no kimochi ga wakaru karayanka hazu beki koto yaarehen kizutsu ita fun dake kokoro ga on kasa wakaru youninarunara kizutsu ite meccha nai taraeeyan  ], 10-FEET,Cluster_1,0.09056220091844397,0.16283121263447686
you alright douse in to you&#12288;haruka saki no hou made no enchousenjou terashiai kousaku shite nayamaseru&#12288;saa fight for your life fubyoudou de soranari no suto-ri- no naka de koko ga midasu ai no i life is short senjin no keihatsu unomi ni surudake de wa keihaku hitonigiri no un to en nigirishimete furueru hiza osaete fukai rikai nanka naize&#12288;i try to myself a wish wander a wish wander a wish wander a wish wander you laugh out loud later  you alright saa fumidase tsugi wa naizo bibittenjaneezo douse jyuunin toiro no donguri kojinsa nante hanakkaru slightly pe-su haibun kyou wa mou ii taoretemo mieru no wa ue ue wakare to kanashimi ni moraeta chiisana mabushii nabige-ta- kerichiraseyo shishifunjin saa hoeroyo come on now oi sugitamonn wa shouganee&#12288;i try to myself a wish wander a wish wander a wish wander a wish wander you laugh out loud later  were different so what fish swim birds fly free they look the same right to god we all look alike we all look alike a wish wander a wish wander a wish wander a wish wander you laugh out loud later  monday tuesday wednesday thursday friday saturday night hey brother welcome to the funky day monday tuesday wednesday thursday friday saturday night hey brother welcome to the funky crazy day ], 10-FEET,Cluster_1,-0.0184704834560809,0.12682101045755592
sunrise noboru from higashi in the sky when i woke up it was broad daylight crazy na kids yo come back again sing for me shout for me you run this place  we all got things that hang on our back ( so ) but you know theres always rain in my heart &#65288;so what&#65289; every night the tears come down from my eyes &#65288;so&#65289; every night the tears come down from my eyes ( so ) i dont want to sound complaining &#65288;pull up&#65289;  ikunen mo mukou he wasure tekita shinji ru chikara yo without him i will be in misery without him i will be in misery nin no uso sae shinji teireta ano tokino kodomo ha ima mo kokoro no nakani ima suka without him i will be in misery ive had been waiting here for you ive had been waiting here for you  where did you go where did you go break away where did you go where did you go cast away oh lost inside myself cast away in misery where did you go where did you go break away where did you go where did you go cast away oh lost inside myself cast away in misery  sensaku ya keisan takai shikou ha soumei de junsui na life no shougai no jibun rashisa no life i should be shouting just like a child  when im going home ], 10-FEET,Cluster_3,-0.15522520338606285,0.04009963724992491
anata wa mattobe de ashi no tsume wo kiiteru shiroi leesu no kaaten ga yureteiru taikutsu na dorama wo miteiru mitai na nanimo okinai hitotoki ga shiawase ni omoeru  sou ne ano koro wa ai wa hageshi mono to kimete kakateta wa anata to watashi ga onaji basshou ni tada iru dake no shiawase  anata to nannen sugoshita no kasae mo fuuto wasurete shimau hodo yasurakana hitotoki  sou ne ano koro wa ai wa hageshi mono to shinjite ita kamo ne anata to watashi ga onaji basshou ni tada iru dake no shiawase  tokubetsu na koto ga nani hitotsu okinai no wa otagai ni wakari-aeta shoukou na no ne  anata wa matome de ashi wo tsume wo kiiteru nodaka na iru senari taikutsu na dorama wo miru you na tada sore dake no shiawase ], 10-FEET,Cluster_1,0.1268114410814919,0.16258958770655615
mure o sorete yume o eta sore ga saigo ni naru ki ga shita n da shishi wa suna o ichi nigiri maita sore ga saigo ni naru ki ga shita n da  futashikana yume kanaeru no sa yakusoku no yoru ni kasukana kaze ni negau no sa seijaku no asa ni tōi hoshi no shōnen wa sono ude ni yakusoku no kazari mada tabiji no saichūsa genwaku no en ni  kasunde kieta wadachi no saki e sore ga saigo ni naru ki ga shita n da teoi no yume o tsumuginaoseba sore ga saigo ni naru ki ga shita n da  nessa o keri aragau no sa yakusoku no mae ni inochizuna wa nai no sa sa-kasu no yoru ni mada tabiji no saichūsa ano basho ni kasokusuru sarani ameagari no shanderia genwaku no en ni  swish da chakka you  meisō smash dribble trapper kidding me now  coyote steals the sound coyote steals the pass coyote steals the sound and pass  pass code a penetrator be-su bebop getto triple buzz up bi-to  wan rabu and marcy bebop heat check vasco da gama bi-to  pass code a penetrator be-su bebop wanna buzz up bi-to just wanna buzz up bi-to  nōnai sarachi ni extra pass ku-azadonihabi ], 10-FEET,Cluster_1,0.05978428007097033,0.18445259443550682
be brave be brave kono isshun dake douka yuuki wo atae teokure be brave be brave kono isshun dake unmei wo kae ru yuuki wokure be brave be brave kono isshun dake douka yuuki wo atae teokure be brave be brave kono tokino hate kyou ga mukashibanashi ninarumade  the courage to knowingly step forward that and the pain and sadness with it there are as many minds as people so respect is born and then conflict is born the boring world the even more boring me from the time were born its not fair i dont want to get hurt so i dont believe anyone dont be stupid   hammer  bring a hammer  hammer  bring one  smash it up  bring one  hammer  you are dismissed   what do you mean from the start   hey  what do you mean start over   excuse me  shouldn\t i come back   hey  what is from tomorrow   i have to start all over  what do you mean do it all over  what  i don\t need to come anymore  hey  what is from tomorrow    the courage to knowingly step forward that and the pain and sadness with it there are as many minds as people so respect is born and then conflict is born the boring world the even more boring me from the time were born its not fair i dont want to get hurt so i dont believe anyone dont be stupid   hammer  bring a hammer  hammer  bring one  smash it up  bring one  hammer  you are dismissed   what do you mean from the start   hey  what do you mean start over   excuse me  shouldn\t i come back   hey  what is from tomorrow   i have to start all over  what do you mean do it all over  what  i don\t need to come anymore  hey  what is from tomorrow    be brave be brave kono isshun dake douka yuuki wo atae teokure be brave be brave kono isshun dake unmei wo kae ru yuuki wokure be brave be brave be brave be brave douka yuuki wo atae teokure be brave be brave just bet your life  speak one word and your life will change   what do you mean from the start   hey  what do you mean start over   excuse me  shouldn\t i come back   hey  what is from tomorrow   i have to start all over  what do you mean do it all over  what  i don\t need to come anymore  hey  what is from tomorrow    what do you mean from the start   hey  what do you mean start over   excuse me  shouldn\t i come back   hey  what is from tomorrow   i have to start all over  what do you mean do it all over  what  i don\t need to come anymore  hey  what is from tomorrow   ], 10-FEET,Cluster_3,-0.13067029743514783,-0.009220229993215747
itsu made arukeba tadori tsuku no waratte furikaeru hi wa kuru no hitori ja nai noni hitori kiri de itsu made mo boku wa waraeru ka na ano basho ni oite kita tsumori de iku ne mo aruki tsudzuketa kedo tsumiageta arubamu o hiraite arigatō nante ima mada boku wa ienai yo  nannen mo saki kara yattekita kaoru kaze dōka mite kite okure (ah-ah-ah) some day itsuka furikaette waraemasu ka boku wa ah-ah oshiete kure yo  smart ni make o mitomero toka motomenai koto ga shiawase toka warai aitakerya tatakau no sa te o nobashite negai o egaku no sa saisho kara masshiro no ano shiro to keshigomu no ato darake no shiro jā kitainai shiro no ko ga ikasu no sa iyana yatsu no ko ga junsui-sa o shitte iru no sa  nannen mo saki kara yattekita kaoru kaze dōka mite kite okure (ah-ah-ah) some day itsuka furikaette waraemasu ka boku wa ah-ah oshiete kure yo  nannen mo saki kara yattekita kaoru kaze boku wa shiawasede imasu ka some day itsuka furikaette waraemasu ka boku wa ah-ah oshiete kure yo  nannen mo saki kara yattekita kaoru kaze dōka mite kite okure (ah-ah-ah) some day itsuka furikaette waraemasu ka boku wa ah-ah oshiete kure yo  ah-ah-ah-ah-ah ah-ah-ah-ah-ah ah-ah-ah-ah-ah ah-ah-ah-ah ], 10-FEET,Cluster_1,0.11366264417707887,0.21763188596188188
im forced into the deep corner sorry  sorry  i want to get high but im rather happy and i aint got no guts sorry  sorry  ahuaa  i got to do it but i am a slacker sorry  sorry  take me higher checkmate away to put it to end sorry  sorry  ahuaa   what is it that you want  check what you have and now please just tell me what is the one the thing you want there is no respect for what you possess because you just think about so many stuff dont you  woo \u3000it is ok all say it 「part of everyday」 even im that way but think about the days always and things you cherish that you care for 7days you gotta be fair  self-satisfaction youve got me wrong there touching smelling tasting looking hearing even jacking off jacking off and feeling sorrow five sense mind can go beyond all  subete wo ushinau koto de shika tsutawaranai koto nandayo  to yasashiku me wo toji karada ga kieyuku kaidan no oto kiitadakede dareka wakatta osanai koro ano hi no jibun ni ayamaru  im forced into the deep corner sorry  sorry  i want to get high but im rather happy and i aint got no guts sorry  sorry  ahuaa  i got to do it but i am a slacker sorry  sorry  take me higher checkmate away to put it to end sorry  sorry  ahuaa   what is it that you want  check what you have and now please just tell me what is the one the thing you want there is no respect for what you possess because you just think about so many stuff dont you  woo \u3000it is ok all say it 「part of everyday」 even im that way but think about the days always and things you cherish that you care for 7days you gotta be fair  self-satisfaction youve got me wrong there touching smelling tasting looking hearing even jacking off jacking off and feeling sorrow five sense mind can go beyond all  subete wo ushinatta ki ga shita subete ga sugisatte iku ima natsukashii jibun ga hitori wo kowagaru subete no nasake ni kogoeta mama sube mo naku hito ni natteyuku kasunda kioku mo ima dake  look at the sky the surmounting sky  i want to become that sky  the waiting tree in my rear i thought about going home  look at the sky the surmounting sky  i want to become that sky  the waiting tree in my rear i thought about going home  (rap) toshioiteyuku koto wa yoku wo chouetsu  ima wa naki nukumori ga oshieru  sude ni sonawaru shintai wo toutobu toki mezameru  ningen no dekai zaisan  「foolish calculation  」「my stage  」 「my space  」「my fate  」「my life  」 「ahaa yhay  」「my family  」 ], 10-FEET,Cluster_3,-0.14120921189643207,0.03278972537786099
jesse camp jesse camp used to be a tv star jesse camp jesse camp is now a homeless guy living out of his car you might see him around on the street he sure looks the same to me but hes no longer on the mtv hes in the cubicle next to me jesse howd you come to be sitting next to me in this cubicle you used to be a tv star now youre living in your car (i never even heard your album i never even saw you on tv) except youre a hero to me and a pretty nice guy even though you seem kind of shy you make a good pot of coffee youve got a nice smile when youre stoned you used to be a tv star but now youre living in your car i watched you on tv but now youre sitting in the cubicle next to me ], 100 Monkeys,Cluster_3,-0.12009993663527217,0.008458872322197932
running from these masticating faces chasing me out of the woods it isnt good it looks real bad for me im being chased by all these masticating faces with teeth so sharp theyre like razor blades serrated im gonna die tonight thats right these wolves are right behind me gonna die tonight all these wolves these robot timberwolves are gonna get me with their masticating teeth why do the scientists always try to find ways to end my life what have i done what have i done to deserve this wolves wolves all these wolves wolves all these wolves wolves (all these wolves wolves) theyre chasing me and chasing me and chasingmeandchewingandtheteeth and now im running yes im running im running like the blood runs over their tongues im running yeah im running from wolves wolves wolves wolves robot timberwolves etc i dont have a prayer of making it out of here alive tonight im gonna be a little doggy treat for wolves but thats all right cause theyre the robotic kind ], 100 Monkeys,Cluster_3,-0.1483397064722251,-0.02004337507740388
she wasnt young but she like acting young girl she wasnt she was dumb but she liked to act more dumb than she was youngdone she makes you stay stay if she goes and she goes my way and of course she a little beauty of course  also be a crazy called but aint gotta race when shes always falling down on a pretty pith face never thing shes really blush shes pretty fun she always asurelittle problems are done and of courseshes ridin a horse  the problem with you is the problem with world the problem wiyh you is the problem with this wolrd is a ugly world and youre an ugly girl  she was young she was done so shes youngdonedeprecious thing stays if she goes and she goes my way and of courseshe a little beauty of course  the problem with you is the problem with world the problem wiyh you is the problem with this wolrd is a ugly world and youre an ugly girl ], 100 Monkeys,Cluster_1,-0.11174951205850925,-0.00040198817553650546
drink to your death to your death well ill be impressed and smoke till you die till you die ill be there watching and crash your fancy car your fancy car i hope the pavement stops your heart  and what did you think did you think tell me what were you thinking now look at this mess at this mess well im so impressed and slip from this world from this world youll be sincerely missed but not by me no not by me no not by me i dont mind i dont mind  no not by me no not by me no not by me i dont mind i dont mind so drink to your death to your death well ill be impressed and smoke till you die till you die ill be there watching and crash your fuckign car your fucking car i hope the pavement stops your heart ], 100 Monkeys,Cluster_3,-0.11599654614181684,0.011194770045913367
beba até sua morte até sua morte bem ficarei impressionado e fume até você morrer até você morrer eu vou estar lá observando e bata seu carro elegante seu carro elegante eu espero que o asfalto pare o seu coração  e o que você pensou você pensou diga-me o que você estava pensando  agora olhe para essa bagunça para essa bagunça bem eu estou tão impressionado e escorregue deste mundo deste mundo você sinceramente fará falta mas não para mim não para mim não para mim eu não me importo eu não me importo  mas não para mim não para mim não para mim eu não me importo eu não me importo então beba até sua morte até sua morte bem ficarei impressionado e fume até você morrer até você morrer eu vou estar lá observando e bata seu carro elegante seu carro elegante eu espero que o asfalto pare o seu coração ], 100 Monkeys,Cluster_4,0.3486574541556992,-0.10799695362105105
you look so good you look like jello oh me and you could get down if it were yellow yellow jello me and you we would make quite a pair people would stare and theyd dare to ask whats up with that i said jello lets get some yellow jello and mellow we could be bed fellows yeah you and me wed be so slipperyif we were covered in jello yellow jello you and me wed look like quite a scene when we walked about on the street covered in jello yellow jello we could be bed fellows covered in yellow jello yes you and me we wouldnt mellow watch the television yes some kinda show any kinda show you know that makes us jello that makes us yellow yellow jello you like jello pudding pops well i do too ], 100 Monkeys,Cluster_3,-0.13604131279042056,-0.012536200575541348
